word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
ڕاگەیاندنیشییەوە	ڕاگەیاندنیشییەوە	ڕاگەیاندنیشیەوە,ڕاگەیاندنیشی یەوە,ڕاگەیاندنی شییەوە,ڕاگەیاندن یشییەوە,ڕاگەیاند نیشییەوە,هەڵگەڕاندنەوەییەوە,ڕازاناندنەوەییەوە	0	0	0
ڕژاوەتەوە	ڕژاوەتەوە	detected_correct	1	1	1
ڕکابەرێک	ڕکابەرێک	ڕابەرێک,ڕکا بەرێک,بەرابەرێک	0	0	0
ڕووتەکانیان	ڕووتەکانیان	detected_correct	1	1	1
ڕوونکردنەوانەی	ڕوونکردنەوانەی	ڕوونکردنە وانەی,وادارکردنەوەی,پانکردنەوەی	0	0	0
ڕۆمانسیەت	ڕۆمانسیەت	ڕۆما نسیەت,ڕۆمانیات	0	0	0
زومماردا	زومماردا	detected_correct	1	1	1
زەردەخەنەکەی	زەردەخەنەکەی	detected_correct	1	1	1
زەردەخەنەیەکن	زەردەخەنەیەکن	زەردەخەنەیەکم,زەردەخەنەیەک,زەردەخەنەیەکت,زەردەخەنەیەکی,زەردەخەنە یەکن,زەردەخەنەکردن,زەردەخەنەن,زەردەخەنە	0	0	0
زەرەرمەندیش	زەرەرمەندیش	زیزەرمەندە	0	0	0
زەغبی	زەغبی	زوغبی	0	0	0
ژمێریارییەکانن	ژمێریارییەکانن		0	0	0
ژنانێکدا	ژنانێکدا	نانێکدا,ژانێکدا,ڕنانێکدا,دنانێکدا,ژوانێکدا,ژیانێکدا,ژ نانێکدا,ناندانێکدا,ژاردانێکدا,لێکدانێکدا,تێکدانێکدا	0	0	0
سوننییەکانی	سوننییەکانی	detected_correct	1	1	1
سوودانەش	سوودانەش	سوودانە,سوودانەر,سوودانەڵ,سوودانەک,سوودانێش,سوودانیش,سوودانە ش,سوودا نەش,سوو دانەش,سوودان	0	0	0
سەربازەکەی	سەربازەکەی	detected_correct	1	1	1
سەردەمەیدا	سەردەمەیدا	سەردە مەیدا,سەمەرەیدا,سەراسیمەیدا,سەرکردەیدا,سەردەشتیدا	0	0	0
سەرلێشێواوەکانی	سەرلێشێواوەکانی	detected_correct	1	1	1
سەنەداتە	سەنەداتە	هەناسەدانە	0	0	0
شاخەکانەوە	شاخەکانەوە	detected_correct	1	1	1
شتانەیە	شتانەیە	شتانەوە,شتانە یە,نیشتانە,شەیتانە	0	0	0
شکاندنەوە	شکاندنەوە	detected_correct	1	1	1
شکستخواردووەکەدا	شکستخواردووەکەدا		0	0	0
شێلانە	شێلانە	detected_correct	1	1	1
شیعییەکانەوە	شیعییەکانەوە	شیرییەکانەوە,نانەوایییەکانەوە,نەوشیروانەکانەوە,شینبوونەوەکانەوە	0	0	0
غەریبم	غەریبم	detected_correct	1	1	1
فابریگاس	فابریگاس	فابرێگاس,فابریقە	0	0	0
فرۆشتم	فرۆشتم	detected_correct	1	1	1
فرۆشتمانەوە	فرۆشتمانەوە	detected_correct	1	1	1
فۆکسان	فۆکسان	detected_correct	1	1	1
فیکرەکەیان	فیکرەکەیان	فیکەکەیان,یاریکەرەکەیان,فیکاندنەکەیان,نێرەکەرەکەیان,چارەکەکەیان	0	0	0
فەرتاح	فەرتاح	فەتاح	0	0	0
فەرهادە	فەرهادە	detected_correct	1	1	1
ڤۆلفسبۆرگیش	ڤۆلفسبۆرگیش		0	0	0
قارەمانەکاندایە	قارەمانەکاندایە	قارەمانەکان دایە,دادانەیکەمانگەرە	0	0	0
قازانجەکانیان	قازانجەکانیان	detected_correct	1	1	1
قڕکەری	قڕکەری	قڕکەر,قڕکەر ی,قڕ کەری,قسەکەری	0	0	0
قسەڵۆکانەم	قسەڵۆکانەم	قسەشکاندنم	0	0	0
کابینەکەیەوە	کابینەکەیەوە	کابینەیەکەوە,کابینەکەتەوە,کابینەکەیشەوە,کابینەکەییەوە,کابینەکەشەوە,کابینەکەمەوە,کابینەکە یەوە,دۆینەکەرانەوە	0	0	0
کاتژمێرەکانیان	کاتژمێرەکانیان	detected_correct	1	1	1
کارانی	کارانی	detected_correct	1	1	1
کارەباکەدا	کارەباکەدا	کارەباکەتدا,کارەباکەشدا,کارەباکەمدا,کارەباکەیدا,کارەباکە دا,کارەبادا,کارەکەردا	0	0	0
کارەکانماندا	کارەکانماندا	detected_correct	1	1	1
کارەیاندا	کارەیاندا	کاریاندا,کارەریاندا,کارگەیاندا,کاردەیاندا,کابەیاندا,پارەیاندا,کاشەیاندا,سارەیاندا,کاسەیاندا,کارسیاندا,کاژەیاندا,کاڵەیاندا,کارڵیاندا,هارەیاندا,چارەیاندا	0	0	0
کاشینجی	کاشینجی	کاشین جی,کا شینجی,شینجی	0	0	0
کوردستانیشدایە	کوردستانیشدایە	کوردستانیشدا یە,خەتمیلورستانی	0	0	0
کوڵڵوک	کوڵڵوک	کوڵاوک,کوڵ ڵوک,کوڵکوڵەک	0	0	0
کۆتاییەدەماری	کۆتاییەدەماری		0	0	0
کۆرتیسۆڵ	کۆرتیسۆڵ	کۆرتێسۆڵ,مۆرتیسۆڵ,کارتیسۆڵ,کێرتیسۆڵ,کورتیسۆڵ,ئۆرتیسۆڵ	0	0	0
کۆڕەکانم	کۆڕەکانم	detected_correct	1	1	1
کۆکزە	کۆکزە	کۆزە,کۆکە,کزۆکە,زکۆکە,کۆزەک,کۆکچە,کۆکلە,کۆکنە,کۆکۆە,کۆک زە,کۆ کزە	0	0	0
کۆڵانێکیان	کۆڵانێکیان	detected_correct	1	1	1
کۆنەپەرستان	کۆنەپەرستان	detected_correct	1	1	1
کێرەی	کێرەی	کێری,کێرە,کنێرەی,کێرتی,کێشەی,کێرەر,کێرەڵ,کێرچی,کێرەک,گێرەی,کێردی,کەرەی,کێریی,کێرە ی	0	0	0
کەتیبەکەی	کەتیبەکەی	کاتیبەکەی,کەتییەکەی,عەیبەتەکەی,هەیبەتەکەی,تایبەتەکەی,کەیڵەبەکەی	0	0	0
کەسایەتیمە	کەسایەتیمە	کۆمەڵایەتی	0	0	0
کەلواشێی	کەلواشێی	کەلوپەلی	0	0	0
کەوەرەوە	کەوەرەوە	detected_correct	1	1	1
گارێسا	گارێسا	detected_correct	1	1	1
گونداش	گونداش	گوندا,گوندار,گوندان,گوندێش,گوندا ش,گون داش,گوندنشین	0	0	0
گوێزانێکی	گوێزانێکی	detected_correct	1	1	1
گوینگامپ	گوینگامپ	نیامپینگا	0	0	0
گۆڕانکاریکردنە	گۆڕانکاریکردنە	دارکاریکردنە	0	0	0
گەمارۆدراوەکان	گەمارۆدراوەکان	گەمارۆ دراوەکان,گیواوەمرۆچەکان	0	0	0
گەورەترینیشیان	گەورەترینیشیان	detected_correct	1	1	1
لارت	لارت	detected_correct	1	1	1
لێپرسراون	لێپرسراون	لێلێسراون,لێنووسراون,لێسراون,لێپێوێنراون	0	0	0
لێدانێکدا	لێدانێکدا	detected_correct	1	1	1
لەدایکبوونەکان	لەدایکبوونەکان	detected_correct	1	1	1
لەمهود	لەمهود	لەمبوور	0	0	0
ماکیاژکردنیشدا	ماکیاژکردنیشدا	ماڵداریکردنیشدا,تەماشاکردنیشدا,ماندووکردنیشدا	0	0	0
ماکیاڤیلی	ماکیاڤیلی	ماکیلینی,ماکیلین,مالڤیلی	0	0	0
ملوانکەکەی	ملوانکەکەی	detected_correct	1	1	1
موباشەرەکردنی	موباشەرەکردنی	پەروەردەکردنی	0	0	0
میتۆدەکانی	میتۆدەکانی	میتۆڵەکانی,مەکلیۆدەکانی,میتەرانەکانی	0	0	0
میزانی	میزانی	detected_correct	1	1	1
مینۆپۆز	مینۆپۆز	مینۆگ	0	0	0
مەرامەکە	مەرامەکە	بەرامەکە,مەراڵەکە,مەقامەکە,مەراقەکە,هەرامەکە,حەرامەکە,مەنامەکە,مەردمەکە,کامەرانەکە,کارامەکە,دەرامەدەکە,بەرنامەکە	0	0	0
مەزهەبەکەمان	مەزهەبەکەمان	مەزهەرەکەمان,مەمکبەندەکەمان,بەرکەمەرەکەمان	0	0	0
ناپاکیلێکراوەکە	ناپاکیلێکراوەکە	باوەڕپێکراوەکە	0	0	0
ناودارییەکەمەوە	ناودارییەکەمەوە	نازدارییەکەمەوە,ناوداری یەکەمەوە,ناودار ییەکەمەوە,سەرمایەدارییەکەمەوە,وریاکردنەوەکەمەوە,داوبۆنانەوەکەمەوە,دایکەوباوکەکەمەوە	0	0	0
نایناسین	نایناسین	detected_correct	1	1	1
نزاکان	نزاکان	نازکان,نزالان,زاکان,سزاکان,نزاران,نزیکان,کانزان,کانزا,کاناکان,کازانان	0	0	0
نزیکخستنەوەی	نزیکخستنەوەی	نزدیکخستنەوەی,نزدیکخستنەوە,نزدیککەوتنەوەی	0	0	0
نوێژلەسەرکردنی	نوێژلەسەرکردنی	نوێژلە سەرکردنی,چارەسەرکردنی	0	0	0
نوێژیش	نوێژیش	نوێژێش,نوێژی,نوێژیشت,نوێژیشم,نوێژیشی,نوێژیت,نوێژین,نوێژیم,نوێژی ش,نوێژ یش,پێشنوێژ	0	0	0
نۆرت	نۆرت	تۆرن,بۆرت,مۆرت,نۆت,نۆرتن,نۆرەت,شۆرت,نۆست,فۆرت,هۆرت,جۆرت,نۆکت,گۆرت,زۆرت,نێرت	0	0	0
نەریج	نەریج	نەریت	0	0	0
نەگریس	نەگریس	detected_correct	1	1	1
نەوەستانەوە	نەوەستانەوە	detected_correct	1	1	1
هافیر	هافیر	هارفی,زافیر	0	0	0
هاکەر	هاکەر	هارەک,هەکار,گاکەر,ژاکەر,هاپکەر,هاڵکەر,هانکەر,هازکەر,هواکەر,هاوکەر,هایکەر,باکەر,پاکەر,هاپەر,تاکەر	0	0	0
هاودینەکانی	هاودینەکانی	detected_correct	1	1	1
هاوسەرگیرییەکەیەتی	هاوسەرگیرییەکەیەتی	سەرتایپێکهاتنیگیایەتی	0	0	0
هاوکارەی	هاوکارەی	هاوکاری,هاوکارە,هاوکارەر,هاوکارەڵ,هاوکارچی,هاوکارەک,هاوکاریی,هاوکارە ی,هاوکار	0	0	0
هۆنتلار	هۆنتلار	هۆنتکار,هۆنتار,هۆنت لار,هۆن تلار,هیلمۆنتار	0	0	0
هێنانەوەیەکیش	هێنانەوەیەکیش	detected_correct	1	1	1
هیلاکم	هیلاکم	detected_correct	1	1	1
هیندن	هیندن	هێندن,هینن,سیندن,هینان,هیندا,هۆندن,هینێن,هینین,هینکردن	0	0	0
هەرزەکاراندا	هەرزەکاراندا	هەرزەکارتاندا,هەرزەکارانتدا,هەرزەکارماندا,هەرزەکارانمدا,هەرزەکاریاندا,هەرزەکارانیدا,هەرزەکاران دا,هەرزە کاراندا,هەرزەکاردا,هەرزەکاریدا,هەرزەکارا,هەرزەکار	0	0	0
هەرمیان	هەرمیان	هەریمان,گەرمیان,هەریان,هەرمان,هەرێمیان,هەرمێیان,هەرمانی,تەرمیان,شەرمیان,هەرسیان,هەڵمیان,چەرمیان,نەرمیان,هەزمیان,هەردیان	0	0	0
هەرێمەکانیان	هەرێمەکانیان	detected_correct	1	1	1
هەستیارانەدا	هەستیارانەدا	هەستیارانتدا,هەستیارانمدا,هەستیارانیدا,هەستیارانە دا,هەستانەوەدا	0	0	0
هەستیاربوونی	هەستیاربوونی	هەستیار بوونی,هۆشیاربوونەوەی	0	0	0
هەڵواسرا	هەڵواسرا	هەڵواسران,هەڵواستنا	0	0	0
هەڵوێستەشیان	هەڵوێستەشیان	هەڵوێستیشیان,هەڵوێستە شیان,هەڵبەستەشیان,هەڵخستنەوەشیان,هەڵوەستانیان	0	0	0
هەنارێکەوە	هەنارێکەوە	detected_correct	1	1	1
ولفسبۆرگ	ولفسبۆرگ	گوولبۆرنگ	0	0	0
ویسکنسن	ویسکنسن	وەیسکن	0	0	0
یۆتای	یۆتای	لیۆتای,کۆتای	0	0	0
یەکێتییەکەیانەوە	یەکێتییەکەیانەوە	detected_correct	1	1	1
ئارینچ	ئارینچ	ئاریچن,ئاریچ,ئارین,ئارینە,ئارین چ	0	0	0
ئایلیف	ئایلیف	ئایلەر	0	0	0
ئایینزایەن	ئایینزایەن	ئازایەتین,ئازایین	0	0	0
ئۆرتیگا	ئۆرتیگا	ئۆرتیسا	0	0	0
ئێستاتان	ئێستاتان	ئێسترتان,ئێستان,ئێستا تان,باتێستاتان,ئێستاکانێ,ئێستێبانتان,ئێستێفانتان	0	0	0
ئێوارەکانی	ئێوارەکانی	ئێدوارەکانی,لێوارەکانی,ئێنارەکانی,ئاوارەکانی,ئێوارە کانی,ئێسترسوارەکانی,ئێدواردەکانی,مێواندارەکانی,وێنەکارەکانی	0	0	0
ئیداریشدا	ئیداریشدا	ئیدریشدا,ئیدگاریشدا,دیداریشدا,ئاداریشدا,ئاشداریشدا,ئیشوکاریشدا,ئیدواردیشدا,ئاڤداریشدا	0	0	0
ئیسلامییەکانمان	ئیسلامییەکانمان	detected_correct	1	1	1
ئەرزینجانە	ئەرزینجانە	ئەرزنجانە,ئەرزینگانە,ئەرزین جانە,ئەرزنجانانە,ئەرزنجان	0	0	0
ئەسمەرەکاندا	ئەسمەرەکاندا	ئەسمەهاندا	0	0	0
ئەشکەوتە	ئەشکەوتە	detected_correct	1	1	1
ئەلپاچینۆی	ئەلپاچینۆی	ئەل پاچینۆی,پاچینۆی	0	0	0
ئەلداینیی	ئەلداینیی	ئەلعیدانیی	0	0	0
ئەلنمری	ئەلنمری	ئەلنەمری,ئەلن مری,ئەلنەمر	0	0	0
ئەهلییەکانیشەوە	ئەهلییەکانیشەوە	detected_correct	1	1	1
